participantId,condition,phase,trialIndex,targetWord,typedWord,accuracy,reactionTimeMs,typingTimeMs,totalTimeMs,timestamp
P17,auditory,control,1,cat,"cat",1,1758,715,2473,2026-04-02T18:21:55.491Z
P17,auditory,control,2,dog,"dog",1,1201,323,1524,2026-04-02T18:21:59.027Z
P17,auditory,control,3,run,"run",1,1222,531,1753,2026-04-02T18:22:02.793Z
P17,auditory,control,4,hat,"head",0,1175,406,1581,2026-04-02T18:22:06.380Z
P17,auditory,control,5,sun,"sun",1,1145,843,1988,2026-04-02T18:22:10.381Z
P17,auditory,experimental,6,cup,"cup",1,1326,1180,2506,2026-04-02T18:22:14.896Z
P17,auditory,experimental,7,red,"red",1,1162,390,1552,2026-04-02T18:22:18.460Z
P17,auditory,experimental,8,box,"fox",0,1397,357,1754,2026-04-02T18:22:22.222Z
P17,auditory,experimental,9,pen,"hand",0,1372,782,2154,2026-04-02T18:22:26.386Z
P17,auditory,experimental,10,top,"top",1,4129,340,4469,2026-04-02T18:22:32.867Z
P17,auditory,experimental,11,map,"mp",0,2243,367,2610,2026-04-02T18:22:37.481Z
P17,auditory,experimental,12,bed,"bed",1,2798,567,3366,2026-04-02T18:22:42.856Z
P17,auditory,experimental,13,log,"luck",0,1844,2148,3993,2026-04-02T18:22:48.858Z
P17,auditory,experimental,14,fin,"thin",0,2668,582,3250,2026-04-02T18:22:54.125Z
P17,auditory,experimental,15,jam,"jam",1,1495,465,1960,2026-04-02T18:22:58.095Z
P17,auditory,experimental,16,net,"net",1,1201,951,2151,2026-04-02T18:23:02.255Z
P17,auditory,experimental,17,pin,"him",0,1744,416,2160,2026-04-02T18:23:06.423Z
P17,auditory,experimental,18,rug,"rung",0,1557,1446,3003,2026-04-02T18:23:11.430Z
P17,auditory,experimental,19,van,"fan",0,1533,1016,2549,2026-04-02T18:23:15.993Z
P17,auditory,experimental,20,zip,"zip",1,3103,542,3645,2026-04-02T18:23:21.647Z
