participantId,condition,phase,trialIndex,targetWord,typedWord,accuracy,reactionTimeMs,typingTimeMs,totalTimeMs,timestamp
p15,auditory,control,1,cat,"cat",1,1659,433,2092,2026-04-02T17:16:32.834Z
p15,auditory,control,2,dog,"dog",1,1037,361,1398,2026-04-02T17:16:36.247Z
p15,auditory,control,3,run,"run",1,960,319,1279,2026-04-02T17:16:39.536Z
p15,auditory,control,4,hat,"hata",0,1024,998,2022,2026-04-02T17:16:43.572Z
p15,auditory,control,5,sun,"sun",1,963,300,1263,2026-04-02T17:16:46.845Z
p15,auditory,experimental,6,cup,"cup",1,2111,1135,3246,2026-04-02T17:16:52.103Z
p15,auditory,experimental,7,red,"red",1,1158,268,1426,2026-04-02T17:16:55.536Z
p15,auditory,experimental,8,box,"box",1,1037,377,1413,2026-04-02T17:16:58.961Z
p15,auditory,experimental,9,pen,"pen",1,2080,356,2436,2026-04-02T17:17:03.409Z
p15,auditory,experimental,10,top,"top",1,1927,1077,3004,2026-04-02T17:17:08.425Z
p15,auditory,experimental,11,map,"map",1,1304,1026,2330,2026-04-02T17:17:12.761Z
p15,auditory,experimental,12,bed,"bed",1,1884,1593,3477,2026-04-02T17:17:18.249Z
p15,auditory,experimental,13,log,"log",1,1224,358,1581,2026-04-02T17:17:21.851Z
p15,auditory,experimental,14,fin,"fin",1,1124,355,1479,2026-04-02T17:17:25.342Z
p15,auditory,experimental,15,jam,"jam",1,963,505,1468,2026-04-02T17:17:28.822Z
p15,auditory,experimental,16,net,"net",1,1624,353,1977,2026-04-02T17:17:32.814Z
p15,auditory,experimental,17,pin,"pin",1,2389,666,3055,2026-04-02T17:17:37.892Z
p15,auditory,experimental,18,rug,"rug",1,1404,429,1834,2026-04-02T17:17:41.737Z
p15,auditory,experimental,19,van,"van",1,1335,2027,3362,2026-04-02T17:17:47.103Z
p15,auditory,experimental,20,zip,"zip",1,1827,836,2663,2026-04-02T17:17:51.775Z
