participantId,condition,phase,trialIndex,targetWord,typedWord,accuracy,reactionTimeMs,typingTimeMs,totalTimeMs,timestamp
p25,auditory,control,1,cat,"cat",1,1392,4100,5492,2026-04-02T21:13:49.476Z
p25,auditory,control,2,dog,"dog",1,1010,604,1614,2026-04-02T21:13:53.097Z
p25,auditory,control,3,run,"run",1,1895,852,2747,2026-04-02T21:13:57.855Z
p25,auditory,control,4,hat,"hat",1,1821,1895,3716,2026-04-02T21:14:03.575Z
p25,auditory,control,5,sun,"sun",1,4267,1051,5318,2026-04-02T21:14:10.901Z
p25,auditory,experimental,6,cup,"cup",1,1212,993,2204,2026-04-02T21:14:15.117Z
p25,auditory,experimental,7,red,"red",1,1192,553,1745,2026-04-02T21:14:18.885Z
p25,auditory,experimental,8,box,"fox",0,2029,799,2828,2026-04-02T21:14:23.726Z
p25,auditory,experimental,9,pen,"pen",1,1733,726,2460,2026-04-02T21:14:28.207Z
p25,auditory,experimental,10,top,"top",1,1271,966,2237,2026-04-02T21:14:32.451Z
p25,auditory,experimental,11,map,"map",1,1008,817,1825,2026-04-02T21:14:36.297Z
p25,auditory,experimental,12,bed,"bed",1,3331,592,3923,2026-04-02T21:14:42.230Z
p25,auditory,experimental,13,log,"log",1,2336,2835,5171,2026-04-02T21:14:49.415Z
p25,auditory,experimental,14,fin,"fin",1,2110,673,2783,2026-04-02T21:14:54.215Z
p25,auditory,experimental,15,jam,"jam",1,2390,809,3199,2026-04-02T21:14:59.427Z
p25,auditory,experimental,16,net,"net",1,1751,593,2345,2026-04-02T21:15:03.782Z
p25,auditory,experimental,17,pin,"pin",1,2016,876,2892,2026-04-02T21:15:08.687Z
p25,auditory,experimental,18,rug,"rug",1,1321,985,2306,2026-04-02T21:15:13.001Z
p25,auditory,experimental,19,van,"van",1,1383,968,2352,2026-04-02T21:15:17.364Z
p25,auditory,experimental,20,zip,"zip",1,2043,664,2707,2026-04-02T21:15:22.088Z
