participantId,condition,phase,trialIndex,targetWord,typedWord,accuracy,reactionTimeMs,typingTimeMs,totalTimeMs,timestamp,baselineTypingSpeedMs,logReactionTime
p15,visual,control,3,run,run,1,574,329,903,2026-04-02T17:18:31.002Z,394.6,6.352629396319567
p15,visual,control,4,hat,hat,1,612,315,927,2026-04-02T17:18:33.938Z,394.6,6.416732282512326
p15,visual,control,5,sun,sun,1,570,303,873,2026-04-02T17:18:36.831Z,394.6,6.345636360828596
p15,visual,experimental,6,cup,cup,1,631,387,1018,2026-04-02T17:18:39.860Z,394.6,6.447305862541213
p15,visual,experimental,7,red,red,1,624,320,944,2026-04-02T17:18:42.812Z,394.6,6.436150368369428
p15,visual,experimental,8,box,box,1,626,366,991,2026-04-02T17:18:45.812Z,394.6,6.439350371100098
p15,visual,experimental,9,pen,pen,1,567,349,915,2026-04-02T17:18:48.740Z,394.6,6.340359303727752
p15,visual,experimental,10,top,top,1,568,330,898,2026-04-02T17:18:51.647Z,394.6,6.342121418721152
p15,visual,experimental,11,map,map,1,590,603,1193,2026-04-02T17:18:54.851Z,394.6,6.380122536899765
p15,visual,experimental,12,bed,bed,1,744,298,1042,2026-04-02T17:18:57.911Z,394.6,6.612041034833092
p15,visual,experimental,13,log,log,1,615,376,992,2026-04-02T17:19:00.919Z,394.6,6.421622267806518
p15,visual,experimental,14,fin,fin,1,787,281,1068,2026-04-02T17:19:04.000Z,394.6,6.668228248417403
p15,visual,experimental,15,jam,jam,1,746,392,1138,2026-04-02T17:19:07.148Z,394.6,6.61472560020376
p15,visual,experimental,16,net,net,1,576,341,917,2026-04-02T17:19:10.074Z,394.6,6.3561076606958915
p15,visual,experimental,17,pin,pin,1,554,394,948,2026-04-02T17:19:13.030Z,394.6,6.317164686747284
p15,visual,experimental,18,rug,rug,1,639,1019,1658,2026-04-02T17:19:16.697Z,394.6,6.459904454377535
p15,visual,experimental,19,van,van,1,985,285,1270,2026-04-02T17:19:19.975Z,394.6,6.892641641172089
p15,visual,experimental,20,zip,zip,1,684,443,1127,2026-04-02T17:19:23.120Z,394.6,6.52795791762255
p16,auditory,control,1,cat,cat,1,1498,684,2182,2026-04-02T17:49:48.629Z,488.2,7.311886164077165
p16,auditory,control,2,dog,dog,1,799,369,1168,2026-04-02T17:49:51.807Z,488.2,6.683360945766275
p16,auditory,control,3,run,run,1,1044,466,1510,2026-04-02T17:49:55.321Z,488.2,6.950814768442584
p16,auditory,control,4,hat,hat,1,1332,292,1624,2026-04-02T17:49:58.949Z,488.2,7.194436851100335
p16,auditory,control,5,sun,sun,1,1163,434,1597,2026-04-02T17:50:02.558Z,488.2,7.0587581525186645
p16,auditory,experimental,6,cup,cup,1,1010,410,1420,2026-04-02T17:50:05.983Z,488.2,6.917705609835305
p16,auditory,experimental,7,red,red,1,1105,308,1413,2026-04-02T17:50:09.401Z,488.2,7.007600613951853
p16,auditory,experimental,8,box,box,1,1272,699,1971,2026-04-02T17:50:13.375Z,488.2,7.148345743900068
p16,auditory,experimental,9,pen,pen,1,1462,665,2127,2026-04-02T17:50:17.505Z,488.2,7.2875606403097235
p16,auditory,experimental,10,top,top,1,1235,363,1598,2026-04-02T17:50:21.106Z,488.2,7.118826249062078
p16,auditory,experimental,11,map,map,1,1186,408,1594,2026-04-02T17:50:24.704Z,488.2,7.078341579557671
p16,auditory,experimental,12,bed,van,0,1173,696,1870,2026-04-02T17:50:28.584Z,488.2,7.067319848653476
p16,auditory,experimental,13,log,log,1,1150,355,1505,2026-04-02T17:50:32.094Z,488.2,7.047517221357296
p16,auditory,experimental,14,fin,bin,0,1391,1141,2533,2026-04-02T17:50:36.631Z,488.2,7.237778191923443
p16,auditory,experimental,15,jam,jam,1,2861,408,3269,2026-04-02T17:50:41.904Z,488.2,7.95892649305011
p16,auditory,experimental,16,net,net,1,1371,325,1696,2026-04-02T17:50:45.603Z,488.2,7.223295679562314
p16,auditory,experimental,17,pin,pin,1,4051,455,4506,2026-04-02T17:50:52.114Z,488.2,8.30671904320269
p16,auditory,experimental,18,rug,rug,1,1089,403,1491,2026-04-02T17:50:55.608Z,488.2,6.9930151229329605
p16,auditory,experimental,19,van,bed,0,1343,414,1757,2026-04-02T17:50:59.372Z,488.2,7.202661196523238
p16,auditory,experimental,20,zip,zip,1,1273,360,1634,2026-04-02T17:51:03.010Z,488.2,7.149131598557407
p16,visual,control,1,cat,cat,1,1061,713,1774,2026-04-02T17:47:48.304Z,488.2,6.966967138613983
p16,visual,control,2,dog,dog,1,397,338,735,2026-04-02T17:47:51.047Z,488.2,5.983936280687191
p16,visual,control,3,run,run,1,602,442,1044,2026-04-02T17:47:54.095Z,488.2,6.400257445308821
p16,visual,control,4,hat,hat,1,649,348,997,2026-04-02T17:47:57.096Z,488.2,6.47543271670409
p16,visual,control,5,sun,sun,1,759,796,1556,2026-04-02T17:48:00.664Z,488.2,6.63200177739563
p16,visual,experimental,6,cup,cup,1,694,586,1279,2026-04-02T17:48:03.956Z,488.2,6.542471960506805
p16,visual,experimental,7,red,red,1,773,769,1542,2026-04-02T17:48:07.502Z,488.2,6.650279048587422
p16,visual,experimental,8,box,bpx,0,725,550,1275,2026-04-02T17:48:10.793Z,488.2,6.586171654854675
p16,visual,experimental,9,pen,pen,1,699,660,1358,2026-04-02T17:48:14.155Z,488.2,6.54965074223381
p16,visual,experimental,10,top,top,1,940,1304,2243,2026-04-02T17:48:18.407Z,488.2,6.84587987526405
p16,visual,experimental,11,map,map,1,796,840,1637,2026-04-02T17:48:22.047Z,488.2,6.679599185844383
p16,visual,experimental,12,bed,bed,1,1045,356,1401,2026-04-02T17:48:25.453Z,488.2,6.951772164398911
p16,visual,experimental,13,log,log,1,827,435,1262,2026-04-02T17:48:28.719Z,488.2,6.717804695023691
p16,visual,experimental,14,fin,fin,1,975,361,1336,2026-04-02T17:48:32.058Z,488.2,6.882437470997847
p16,visual,experimental,15,jam,jam,1,815,538,1353,2026-04-02T17:48:35.416Z,488.2,6.703188113240863
p16,visual,experimental,16,net,net,1,-479,1681,1202,2026-04-02T17:48:38.620Z,488.2,
p16,visual,experimental,17,pin,pin,1,890,570,1460,2026-04-02T17:48:42.083Z,488.2,6.7912214627261855
p16,visual,experimental,18,rug,rug,1,718,414,1131,2026-04-02T17:48:45.217Z,488.2,6.576469569048224
p16,visual,experimental,19,van,van,1,685,1044,1729,2026-04-02T17:48:48.948Z,488.2,6.529418838262226
p16,visual,experimental,20,zip,zip,1,885,344,1229,2026-04-02T17:48:52.183Z,488.2,6.785587645007929
P17,auditory,control,1,cat,cat,1,1758,715,2473,2026-04-02T18:21:55.491Z,460.5,7.471932078245122
P17,auditory,control,2,dog,dog,1,1201,323,1524,2026-04-02T18:21:59.027Z,460.5,7.0909098220799835
P17,auditory,control,3,run,run,1,1222,531,1753,2026-04-02T18:22:02.793Z,460.5,7.108244139731541
P17,auditory,control,4,hat,head,0,1175,406,1581,2026-04-02T18:22:06.380Z,460.5,7.069023426578259
P17,auditory,control,5,sun,sun,1,1145,843,1988,2026-04-02T18:22:10.381Z,460.5,7.0431599159883405
P17,auditory,experimental,6,cup,cup,1,1326,1180,2506,2026-04-02T18:22:14.896Z,460.5,7.189922170745808
P17,auditory,experimental,7,red,red,1,1162,390,1552,2026-04-02T18:22:18.460Z,460.5,7.057897937411856
P17,auditory,experimental,8,box,fox,0,1397,357,1754,2026-04-02T18:22:22.222Z,460.5,7.242082359256962
P17,auditory,experimental,9,pen,hand,0,1372,782,2154,2026-04-02T18:22:26.386Z,460.5,7.22402480828583
P17,auditory,experimental,10,top,top,1,4129,340,4469,2026-04-02T18:22:32.867Z,460.5,8.32579052588609
P17,auditory,experimental,11,map,mp,0,2243,367,2610,2026-04-02T18:22:37.481Z,460.5,7.715569534520208
P17,auditory,experimental,12,bed,bed,1,2798,567,3366,2026-04-02T18:22:42.856Z,460.5,7.936660155225426
P17,auditory,experimental,13,log,luck,0,1844,2148,3993,2026-04-02T18:22:48.858Z,460.5,7.519692404116539
P17,auditory,experimental,14,fin,thin,0,2668,582,3250,2026-04-02T18:22:54.125Z,460.5,7.889084407035514
P17,auditory,experimental,15,jam,jam,1,1495,465,1960,2026-04-02T18:22:58.095Z,460.5,7.3098814858247865
P17,auditory,experimental,16,net,net,1,1201,951,2151,2026-04-02T18:23:02.255Z,460.5,7.0909098220799835
P17,auditory,experimental,17,pin,him,0,1744,416,2160,2026-04-02T18:23:06.423Z,460.5,7.463936604468925
P17,auditory,experimental,18,rug,rung,0,1557,1446,3003,2026-04-02T18:23:11.430Z,460.5,7.350516171833998
P17,auditory,experimental,19,van,fan,0,1533,1016,2549,2026-04-02T18:23:15.993Z,460.5,7.334981878871814
P17,auditory,experimental,20,zip,zip,1,3103,542,3645,2026-04-02T18:23:21.647Z,460.5,8.04012466444838
P17,visual,control,1,cat,cat,1,929,392,1321,2026-04-02T18:24:17.183Z,460.5,6.834108738813838
P17,visual,control,2,dog,dog,1,741,289,1030,2026-04-02T18:24:20.220Z,460.5,6.608000625296087
P17,visual,control,3,run,run,1,620,412,1032,2026-04-02T18:24:23.261Z,460.5,6.429719478039138
P17,visual,control,4,hat,hat,1,606,290,896,2026-04-02T18:24:26.175Z,460.5,6.406879986069314
P17,visual,control,5,sun,sun,1,609,404,1012,2026-04-02T18:24:29.206Z,460.5,6.411818267709897
P17,visual,experimental,6,cup,cup,1,573,1274,1847,2026-04-02T18:24:33.068Z,460.5,6.35088571671474
P17,visual,experimental,7,red,red,1,602,318,920,2026-04-02T18:24:36.003Z,460.5,6.400257445308821
P17,visual,experimental,8,box,box,1,715,1045,1760,2026-04-02T18:24:39.776Z,460.5,6.5722825426940075
P17,visual,experimental,9,pen,pen,1,625,432,1057,2026-04-02T18:24:42.846Z,460.5,6.437751649736401
P17,visual,experimental,10,top,top,1,760,403,1164,2026-04-02T18:24:46.020Z,460.5,6.633318433280377
P17,visual,experimental,11,map,map,1,623,405,1028,2026-04-02T18:24:49.061Z,460.5,6.434546518787453
P17,visual,experimental,12,bed,bed,1,680,399,1079,2026-04-02T18:24:52.143Z,460.5,6.522092798170152
P17,visual,experimental,13,log,log,1,678,389,1067,2026-04-02T18:24:55.225Z,460.5,6.519147287940395
P17,visual,experimental,14,fin,fin,1,667,404,1071,2026-04-02T18:24:58.319Z,460.5,6.502790045915623
P17,visual,experimental,15,jam,jam,1,648,350,998,2026-04-02T18:25:01.331Z,460.5,6.473890696352274
P17,visual,experimental,16,net,net,1,597,458,1054,2026-04-02T18:25:04.394Z,460.5,6.391917113392602
P17,visual,experimental,17,pin,pin,1,618,591,1209,2026-04-02T18:25:07.615Z,460.5,6.42648845745769
P17,visual,experimental,18,rug,rug,1,642,467,1109,2026-04-02T18:25:10.728Z,460.5,6.464588303689961
P17,visual,experimental,19,van,van,1,872,723,1595,2026-04-02T18:25:14.331Z,460.5,6.77078942390898
P17,visual,experimental,20,zip,zip,1,684,1413,2097,2026-04-02T18:25:18.442Z,460.5,6.52795791762255
p18,auditory,control,1,cat,cat,1,1150,517,1667,2026-04-02T18:30:20.919Z,399.7,7.047517221357296
p18,auditory,control,2,dog,dog,1,1290,371,1661,2026-04-02T18:30:24.591Z,399.7,7.162397497355718
p18,auditory,control,3,run,run,1,941,340,1281,2026-04-02T18:30:27.883Z,399.7,6.846943139585379
p18,auditory,control,4,hat,hat,1,922,359,1280,2026-04-02T18:30:31.174Z,399.7,6.826545223556594
p18,auditory,control,5,sun,sun,1,946,341,1288,2026-04-02T18:30:34.473Z,399.7,6.852242569051878
p18,auditory,experimental,6,cup,cup,1,1215,741,1956,2026-04-02T18:30:38.433Z,399.7,7.102499355774649
p18,auditory,experimental,7,red,red,1,961,389,1350,2026-04-02T18:30:41.793Z,399.7,6.8679744089702925
p18,auditory,experimental,8,box,box,1,1115,436,1552,2026-04-02T18:30:45.353Z,399.7,7.016609683894219
p18,auditory,experimental,9,pen,pen,1,948,329,1277,2026-04-02T18:30:48.644Z,399.7,6.854354502255021
p18,auditory,experimental,10,top,top,1,1182,1381,2563,2026-04-02T18:30:53.222Z,399.7,7.074963197966044
p18,auditory,experimental,11,map,map,1,1741,682,2423,2026-04-02T18:30:57.656Z,399.7,7.462214939768189
p18,auditory,experimental,12,bed,bed,1,1026,384,1409,2026-04-02T18:31:01.076Z,399.7,6.933423025730715
p18,auditory,experimental,13,log,log,1,998,473,1471,2026-04-02T18:31:04.553Z,399.7,6.905753276311464
p18,auditory,experimental,14,fin,fin,1,1255,2001,3256,2026-04-02T18:31:09.822Z,399.7,7.134890851565884
p18,auditory,experimental,15,jam,jam,1,1457,411,1867,2026-04-02T18:31:13.709Z,399.7,7.284134806195205
p18,auditory,experimental,16,net,net,1,1326,366,1692,2026-04-02T18:31:17.407Z,399.7,7.189922170745808
p18,auditory,experimental,17,pin,pin,1,979,443,1422,2026-04-02T18:31:20.837Z,399.7,6.88653164253051
p18,auditory,experimental,18,rug,rug,1,1051,383,1433,2026-04-02T18:31:24.281Z,399.7,6.957497370876951
p18,auditory,experimental,19,van,van,1,1180,338,1519,2026-04-02T18:31:27.807Z,399.7,7.07326971745971
p18,auditory,experimental,20,zip,zip,1,1368,515,1882,2026-04-02T18:31:31.697Z,399.7,7.221105098182496
p18,visual,control,1,cat,cat,1,819,492,1312,2026-04-02T18:28:14.833Z,399.7,6.70808408385307
p18,visual,control,2,dog,dog,1,918,365,1283,2026-04-02T18:28:18.127Z,399.7,6.822197390620491
p18,visual,control,3,run,run,1,784,421,1205,2026-04-02T18:28:21.349Z,399.7,6.664409020350408
p18,visual,control,4,hat,hat,1,693,418,1110,2026-04-02T18:28:24.480Z,399.7,6.541029999189903
p18,visual,control,5,sun,sun,1,670,373,1044,2026-04-02T18:28:27.536Z,399.7,6.507277712385012
p18,visual,experimental,6,cup,cup,1,710,444,1154,2026-04-02T18:28:30.706Z,399.7,6.565264970035361
p18,visual,experimental,7,red,red,1,779,384,1163,2026-04-02T18:28:33.878Z,399.7,6.658011045870748
p18,visual,experimental,8,box,box,1,754,519,1273,2026-04-02T18:28:37.166Z,399.7,6.625392368007956
p18,visual,experimental,9,pen,pen,1,698,432,1129,2026-04-02T18:28:40.305Z,399.7,6.548219102762372
p18,visual,experimental,10,top,top,1,803,814,1617,2026-04-02T18:28:43.934Z,399.7,6.688354713946762
p18,visual,experimental,11,map,map,1,682,405,1086,2026-04-02T18:28:47.028Z,399.7,6.525029657843462
p18,visual,experimental,12,bed,bed,1,738,405,1142,2026-04-02T18:28:50.193Z,399.7,6.6039438246004725
p18,visual,experimental,13,log,log,1,669,405,1074,2026-04-02T18:28:53.291Z,399.7,6.505784060128229
p18,visual,experimental,14,fin,fin,1,754,351,1105,2026-04-02T18:28:56.413Z,399.7,6.625392368007956
p18,visual,experimental,15,jam,jam,1,662,375,1037,2026-04-02T18:28:59.458Z,399.7,6.495265555937008
p18,visual,experimental,16,net,net,1,704,365,1068,2026-04-02T18:29:02.543Z,399.7,6.556778356158042
p18,visual,experimental,17,pin,pin,1,684,426,1110,2026-04-02T18:29:05.671Z,399.7,6.52795791762255
p18,visual,experimental,18,rug,rug,1,708,782,1489,2026-04-02T18:29:09.174Z,399.7,6.56244409369372
p18,visual,experimental,19,van,van,1,798,348,1147,2026-04-02T18:29:12.325Z,399.7,6.682108597449809
p18,visual,experimental,20,zip,zip,1,1350,497,1847,2026-04-02T18:29:16.183Z,399.7,7.2078598714324755
p19,auditory,control,1,cat,cat,1,2036,749,2785,2026-04-02T18:38:31.886Z,414.3,7.618742377670413
p19,auditory,control,2,dog,dog,1,1665,450,2115,2026-04-02T18:38:36.007Z,414.3,7.417580402414544
p19,auditory,control,3,run,run,1,1493,424,1917,2026-04-02T18:38:39.938Z,414.3,7.30854279753919
p19,auditory,control,4,hat,hat,1,2028,480,2508,2026-04-02T18:38:44.462Z,414.3,7.614805364711073
p19,auditory,control,5,sun,sun,1,1799,476,2275,2026-04-02T18:38:48.744Z,414.3,7.4949862339505335
p19,auditory,experimental,6,cup,cup,1,2688,391,3079,2026-04-02T18:38:53.836Z,414.3,7.89655270164304
p19,auditory,experimental,7,red,red,1,1458,443,1901,2026-04-02T18:38:57.746Z,414.3,7.284820912568604
p19,auditory,experimental,8,box,fox,0,1681,475,2156,2026-04-02T18:39:01.909Z,414.3,7.427144133408616
p19,auditory,experimental,9,pen,pin,0,1683,485,2168,2026-04-02T18:39:06.087Z,414.3,7.428333194190806
p19,auditory,experimental,10,top,chop,0,1699,824,2523,2026-04-02T18:39:10.618Z,414.3,7.4377951216719325
p19,auditory,experimental,11,map,map,1,2210,1444,3654,2026-04-02T18:39:16.298Z,414.3,7.700747794511798
p19,auditory,experimental,12,bed,bed,1,2260,647,2907,2026-04-02T18:39:21.209Z,414.3,7.723120092266331
p19,auditory,experimental,13,log,log,1,1674,349,2023,2026-04-02T18:39:25.250Z,414.3,7.422971251049421
p19,auditory,experimental,14,fin,fin,1,1566,429,1995,2026-04-02T18:39:29.255Z,414.3,7.356279876550748
p19,auditory,experimental,15,jam,jam,1,1433,337,1769,2026-04-02T18:39:33.037Z,414.3,7.267525427828172
p19,auditory,experimental,16,net,net,1,1760,732,2492,2026-04-02T18:39:37.540Z,414.3,7.473069088032197
p19,auditory,experimental,17,pin,pin,1,1750,438,2188,2026-04-02T18:39:41.748Z,414.3,7.4673710669175595
p19,auditory,experimental,18,rug,rug,1,1542,372,1913,2026-04-02T18:39:45.672Z,414.3,7.340835554123275
p19,auditory,experimental,19,van,van,1,2682,373,3054,2026-04-02T18:39:50.741Z,414.3,7.894318063841624
p19,auditory,experimental,20,zip,zip,1,1937,453,2390,2026-04-02T18:39:55.146Z,414.3,7.5688956634069955
p19,visual,control,1,cat,cat,1,928,370,1298,2026-04-02T18:40:36.846Z,414.3,6.833031732786201
p19,visual,control,2,dog,dog,1,571,302,873,2026-04-02T18:40:39.729Z,414.3,6.3473892096560105
p19,visual,control,3,run,run,1,525,292,817,2026-04-02T18:40:42.565Z,414.3,6.263398262591624
p19,visual,control,4,hat,hat',0,562,360,922,2026-04-02T18:40:45.494Z,414.3,6.331501849893691
p19,visual,control,5,sun,sun,1,559,240,799,2026-04-02T18:40:48.304Z,414.3,6.326149473155099
p19,visual,experimental,6,cup,cup,1,554,303,857,2026-04-02T18:40:51.170Z,414.3,6.317164686747284
p19,visual,experimental,7,red,re,0,561,270,831,2026-04-02T18:40:54.020Z,414.3,6.329720905522696
p19,visual,experimental,8,box,box,1,599,278,877,2026-04-02T18:40:56.906Z,414.3,6.395261598115449
p19,visual,experimental,9,pen,pen,1,556,286,842,2026-04-02T18:40:59.770Z,414.3,6.320768294250582
p19,visual,experimental,10,top,topp,0,532,321,853,2026-04-02T18:41:02.632Z,414.3,6.2766434893416445
p19,visual,experimental,11,map,map,1,587,273,860,2026-04-02T18:41:05.506Z,414.3,6.375024819828097
p19,visual,experimental,12,bed,bed,1,605,247,852,2026-04-02T18:41:08.374Z,414.3,6.405228458030842
p19,visual,experimental,13,log,lgo,0,588,286,874,2026-04-02T18:41:11.261Z,414.3,6.376726947898627
p19,visual,experimental,14,fin,fin,1,564,723,1287,2026-04-02T18:41:14.557Z,414.3,6.335054251498059
p19,visual,experimental,15,jam,jam,1,613,689,1302,2026-04-02T18:41:17.867Z,414.3,6.418364935936212
p19,visual,experimental,16,net,net,1,564,406,969,2026-04-02T18:41:20.848Z,414.3,6.335054251498059
p19,visual,experimental,17,pin,pin,1,695,1069,1764,2026-04-02T18:41:24.625Z,414.3,6.543911845564792
p19,visual,experimental,18,rug,rug,1,570,661,1231,2026-04-02T18:41:27.869Z,414.3,6.345636360828596
p19,visual,experimental,19,van,van,1,691,927,1618,2026-04-02T18:41:31.495Z,414.3,6.53813982376767
p19,visual,experimental,20,zip,zip,1,712,261,974,2026-04-02T18:41:34.483Z,414.3,6.568077911411976
p20,auditory,control,1,cat,cat,1,1198,298,1496,2026-04-02T19:43:20.186Z,391.73333333333335,7.088408778675395
p20,auditory,control,2,dog,dog,1,656,252,908,2026-04-02T19:43:23.103Z,391.73333333333335,6.486160788944089
p20,auditory,control,3,run,run,1,851,260,1111,2026-04-02T19:43:26.229Z,391.73333333333335,6.7464121285733745
p20,auditory,control,4,hat,pen,0,873,290,1163,2026-04-02T19:43:29.398Z,391.73333333333335,6.771935555839602
p20,auditory,control,5,sun,sun,1,1155,244,1399,2026-04-02T19:43:32.801Z,391.73333333333335,7.051855622955894
p20,auditory,experimental,6,cup,cup,1,1150,279,1429,2026-04-02T19:43:36.236Z,391.73333333333335,7.047517221357296
p20,auditory,experimental,7,red,red,1,1645,269,1913,2026-04-02T19:43:40.166Z,391.73333333333335,7.405495663199472
p20,auditory,experimental,8,box,box,1,1126,275,1401,2026-04-02T19:43:43.585Z,391.73333333333335,7.026426808699636
p20,auditory,experimental,9,pen,pen,1,950,246,1196,2026-04-02T19:43:46.786Z,391.73333333333335,6.856461984594587
p20,auditory,experimental,10,top,top,1,1077,201,1278,2026-04-02T19:43:50.071Z,391.73333333333335,6.981934677156389
p20,auditory,experimental,11,map,map,1,966,268,1234,2026-04-02T19:43:53.323Z,391.73333333333335,6.873163834212518
p20,auditory,experimental,12,bed,bed,1,1985,286,2271,2026-04-02T19:43:57.612Z,391.73333333333335,7.59337419312129
p20,auditory,experimental,13,log,log,1,1329,372,1701,2026-04-02T19:44:01.325Z,391.73333333333335,7.192182058713246
p20,auditory,experimental,14,fin,fin,1,1992,187,2180,2026-04-02T19:44:05.514Z,391.73333333333335,7.596894438144544
p20,auditory,experimental,15,jam,jam,1,1453,254,1707,2026-04-02T19:44:09.233Z,391.73333333333335,7.2813856635702825
p20,auditory,experimental,16,net,net,1,1545,225,1770,2026-04-02T19:44:13.010Z,391.73333333333335,7.3427791893318455
p20,auditory,experimental,17,pin,pin,1,1961,291,2252,2026-04-02T19:44:17.271Z,391.73333333333335,7.581209826196346
p20,auditory,experimental,18,rug,rug,1,1091,635,1726,2026-04-02T19:44:21.006Z,391.73333333333335,6.994849985833071
p20,auditory,experimental,19,van,van,1,1289,514,1803,2026-04-02T19:44:24.816Z,391.73333333333335,7.161622002939187
p20,auditory,experimental,20,zip,zip,1,1004,216,1220,2026-04-02T19:44:28.042Z,391.73333333333335,6.911747300251674
p20,visual,control,1,cat,cat,1,971,392,1362,2026-04-02T19:41:28.214Z,391.73333333333335,6.878326468291325
p20,visual,control,2,dog,dog,1,753,311,1064,2026-04-02T19:41:31.296Z,391.73333333333335,6.6240652277998935
p20,visual,control,3,run,run,1,641,277,918,2026-04-02T19:41:34.227Z,391.73333333333335,6.46302945692067
p20,visual,control,4,hat,hat,1,731,310,1041,2026-04-02T19:41:37.276Z,391.73333333333335,6.594413459749778
p20,visual,control,5,sun,sun,1,626,272,899,2026-04-02T19:41:40.191Z,391.73333333333335,6.439350371100098
p20,visual,experimental,6,cup,cup,1,695,249,944,2026-04-02T19:41:43.147Z,391.73333333333335,6.543911845564792
p20,visual,experimental,7,red,red,1,664,267,931,2026-04-02T19:41:46.093Z,391.73333333333335,6.498282149476434
p20,visual,experimental,8,box,box,1,847,310,1157,2026-04-02T19:41:49.258Z,391.73333333333335,6.741700694652055
p20,visual,experimental,9,pen,pen,1,663,358,1021,2026-04-02T19:41:52.289Z,391.73333333333335,6.4967749901858625
p20,visual,experimental,10,top,top,1,641,236,877,2026-04-02T19:41:55.177Z,391.73333333333335,6.46302945692067
p20,visual,experimental,11,map,map,1,725,280,1005,2026-04-02T19:41:58.189Z,391.73333333333335,6.586171654854675
p20,visual,experimental,12,bed,bed,1,723,315,1038,2026-04-02T19:42:01.233Z,391.73333333333335,6.583409222158765
p20,visual,experimental,13,log,log,1,717,318,1035,2026-04-02T19:42:04.277Z,391.73333333333335,6.57507584059962
p20,visual,experimental,14,fin,fin,1,728,427,1155,2026-04-02T19:42:07.446Z,391.73333333333335,6.590301048196686
p20,visual,experimental,15,jam,jam,1,762,326,1088,2026-04-02T19:42:10.545Z,391.73333333333335,6.635946555686647
p20,visual,experimental,16,net,net,1,602,223,825,2026-04-02T19:42:13.383Z,391.73333333333335,6.400257445308821
p20,visual,experimental,17,pin,pin,1,667,326,992,2026-04-02T19:42:16.390Z,391.73333333333335,6.502790045915623
p20,visual,experimental,18,rug,rug,1,583,393,975,2026-04-02T19:42:19.387Z,391.73333333333335,6.368187186350492
p20,visual,experimental,19,van,van,1,764,283,1047,2026-04-02T19:42:22.446Z,391.73333333333335,6.638567789166521
p20,visual,experimental,20,zip,zip,1,744,248,992,2026-04-02T19:42:25.450Z,391.73333333333335,6.612041034833092
p20,auditory,control,1,cat,cat,1,2087,840,2927,2026-04-02T19:50:08.542Z,391.73333333333335,7.643482907077201
p20,auditory,control,2,dog,dog,1,1269,259,1528,2026-04-02T19:50:12.080Z,391.73333333333335,7.1459844677143876
p20,auditory,control,3,run,run,1,1022,381,1404,2026-04-02T19:50:15.498Z,391.73333333333335,6.92951677076365
p20,auditory,control,4,hat,pet,0,1440,630,2071,2026-04-02T19:50:19.581Z,391.73333333333335,7.272398392570047
p20,auditory,control,5,sun,sun,1,1058,860,1917,2026-04-02T19:50:23.502Z,391.73333333333335,6.964135612418245
p20,auditory,experimental,6,cup,cup,1,1950,1435,3386,2026-04-02T19:50:28.895Z,391.73333333333335,7.575584651557793
p20,auditory,experimental,7,red,red,1,1021,299,1320,2026-04-02T19:50:32.231Z,391.73333333333335,6.928537818164665
p20,auditory,experimental,8,box,box,1,1002,833,1835,2026-04-02T19:50:36.078Z,391.73333333333335,6.90975328164481
p20,auditory,experimental,9,pen,pen,1,1744,305,2048,2026-04-02T19:50:40.140Z,391.73333333333335,7.463936604468925
p20,auditory,experimental,10,top,top,1,1026,347,1373,2026-04-02T19:50:43.523Z,391.73333333333335,6.933423025730715
p20,auditory,experimental,11,map,map,1,932,296,1228,2026-04-02T19:50:46.761Z,391.73333333333335,6.837332814685591
p20,auditory,experimental,12,bed,bed,1,1267,2751,4018,2026-04-02T19:50:52.798Z,391.73333333333335,7.144407180321139
p20,auditory,experimental,13,log,lung,0,1525,760,2285,2026-04-02T19:50:57.089Z,391.73333333333335,7.329749689041512
p20,auditory,experimental,14,fin,fin,1,1544,238,1782,2026-04-02T19:51:00.881Z,391.73333333333335,7.342131730584722
p20,auditory,experimental,15,jam,jam,1,1039,257,1296,2026-04-02T19:51:04.187Z,391.73333333333335,6.946013991099227
p20,auditory,experimental,16,net,net,1,1379,377,1755,2026-04-02T19:51:07.956Z,391.73333333333335,7.229113877793302
p20,auditory,experimental,17,pin,pin,1,2057,312,2369,2026-04-02T19:51:12.332Z,391.73333333333335,7.6290038896529575
p20,auditory,experimental,18,rug,rug,1,1346,385,1731,2026-04-02T19:51:16.070Z,391.73333333333335,7.204892510204673
p20,auditory,experimental,19,van,van,1,1161,1173,2334,2026-04-02T19:51:20.413Z,391.73333333333335,7.057036981697891
p20,auditory,experimental,20,zip,zip,1,1303,2691,3993,2026-04-02T19:51:26.416Z,391.73333333333335,7.172424577124845
p21,visual,control,1,cat,xat,0,630,383,1013,2026-04-02T19:52:05.326Z,332.6,6.4457198193855785
p21,visual,control,2,dog,dog,1,569,256,826,2026-04-02T19:52:08.163Z,332.6,6.343880434126331
p21,visual,control,3,run,run,1,585,520,1105,2026-04-02T19:52:11.275Z,332.6,6.371611847231857
p21,visual,control,4,hat,hat,1,648,260,907,2026-04-02T19:52:14.190Z,332.6,6.473890696352274
p21,visual,control,5,sun,sun,1,565,244,809,2026-04-02T19:52:17.016Z,332.6,6.336825731146441
p21,visual,experimental,6,cup,cup,1,844,297,1140,2026-04-02T19:52:20.172Z,332.6,6.738152494595957
p21,visual,experimental,7,red,red,1,631,297,928,2026-04-02T19:52:23.105Z,332.6,6.447305862541213
