participantId,condition,phase,trialIndex,targetWord,typedWord,accuracy,reactionTimeMs,typingTimeMs,totalTimeMs,timestamp
p12,visual,control,1,cat,"cat",1,1236,1953,3189,2026-04-01T22:07:26.673Z
p12,visual,control,2,dog,"dog",1,1194,305,1499,2026-04-01T22:07:30.179Z
p12,visual,control,3,run,"run",1,842,1279,2121,2026-04-01T22:07:34.307Z
p12,visual,control,4,hat,"hat",1,793,559,1352,2026-04-01T22:07:37.665Z
p12,visual,control,5,sun,"sun",1,818,354,1172,2026-04-01T22:07:40.862Z
p12,visual,experimental,6,cup,"cup",1,860,356,1216,2026-04-01T22:07:44.089Z
p12,visual,experimental,7,red,"red",1,713,313,1025,2026-04-01T22:07:47.132Z
p12,visual,experimental,8,box,"box",1,1152,416,1568,2026-04-01T22:07:50.711Z
p12,visual,experimental,9,pen,"pen",1,812,575,1386,2026-04-01T22:07:54.116Z
p12,visual,experimental,10,top,"top",1,826,353,1179,2026-04-01T22:07:57.309Z
p12,visual,experimental,11,map,"map",1,719,450,1169,2026-04-01T22:08:00.486Z
p12,visual,experimental,12,bed,"bed",1,749,273,1022,2026-04-01T22:08:03.518Z
p12,visual,experimental,13,log,"log",1,839,543,1382,2026-04-01T22:08:06.910Z
p12,visual,experimental,14,fin,"fin",1,822,334,1156,2026-04-01T22:08:10.077Z
p12,visual,experimental,15,jam,"jam",1,788,368,1156,2026-04-01T22:08:13.243Z
p12,visual,experimental,16,net,"net",1,656,266,922,2026-04-01T22:08:16.184Z
p12,visual,experimental,17,pin,"pin",1,731,476,1207,2026-04-01T22:08:19.410Z
p12,visual,experimental,18,rug,"rug",1,914,349,1263,2026-04-01T22:08:22.683Z
p12,visual,experimental,19,van,"van",1,1008,495,1502,2026-04-01T22:08:26.207Z
p12,visual,experimental,20,zip,"zip",1,935,414,1350,2026-04-01T22:08:29.569Z
