participantId,condition,phase,trialIndex,targetWord,typedWord,accuracy,reactionTimeMs,typingTimeMs,totalTimeMs,timestamp
p05,visual,control,1,cat,"cat",1,959,596,1555,2026-03-25T16:30:53.665Z
p05,visual,control,2,dog,"dog",1,884,416,1300,2026-03-25T16:30:56.979Z
p05,visual,control,3,run,"run",1,908,479,1387,2026-03-25T16:31:00.377Z
p05,visual,control,4,hat,"hat",1,663,449,1111,2026-03-25T16:31:03.496Z
p05,visual,control,5,sun,"sun",1,705,490,1195,2026-03-25T16:31:06.704Z
p05,visual,experimental,6,cup,"cup",1,1082,584,1666,2026-03-25T16:31:10.382Z
p05,visual,experimental,7,red,"red",1,791,1653,2443,2026-03-25T16:31:14.836Z
p05,visual,experimental,8,box,"box",1,1106,478,1584,2026-03-25T16:31:18.424Z
p05,visual,experimental,9,pen,"pen",1,859,670,1529,2026-03-25T16:31:21.963Z
p05,visual,experimental,10,top,"top",1,1232,693,1925,2026-03-25T16:31:25.897Z
p05,visual,experimental,11,map,"map",1,693,1221,1914,2026-03-25T16:31:29.822Z
p05,visual,experimental,12,bed,"bed",1,798,650,1448,2026-03-25T16:31:33.277Z
p05,visual,experimental,13,log,"log",1,721,517,1238,2026-03-25T16:31:36.529Z
p05,visual,experimental,14,fin,"fin",1,834,482,1316,2026-03-25T16:31:39.858Z
p05,visual,experimental,15,jam,"jam",1,718,459,1176,2026-03-25T16:31:43.041Z
p05,visual,experimental,16,net,"net",1,801,524,1325,2026-03-25T16:31:46.374Z
p05,visual,experimental,17,pin,"pin",1,930,848,1778,2026-03-25T16:31:50.175Z
p05,visual,experimental,18,rug,"rug",1,1137,428,1565,2026-03-25T16:31:53.756Z
p05,visual,experimental,19,van,"van",1,858,402,1260,2026-03-25T16:31:57.025Z
p05,visual,experimental,20,zip,"zip",1,746,760,1506,2026-03-25T16:32:00.538Z
