participantId,condition,phase,trialIndex,targetWord,typedWord,accuracy,reactionTimeMs,typingTimeMs,totalTimeMs,timestamp
p03,auditory,control,1,cat,"cat",1,1895,579,2474,2026-03-25T15:45:02.440Z
p03,auditory,control,2,dog,"dog",1,1229,447,1676,2026-03-25T15:45:06.127Z
p03,auditory,control,3,run,"run",1,1125,538,1663,2026-03-25T15:45:09.796Z
p03,auditory,control,4,hat,"ha",0,1336,351,1687,2026-03-25T15:45:13.488Z
p03,auditory,control,5,sun,"sun",1,1213,519,1733,2026-03-25T15:45:17.234Z
p03,auditory,experimental,6,cup,"cup",1,1176,562,1738,2026-03-25T15:45:20.980Z
p03,auditory,experimental,7,red,"red",1,1073,454,1528,2026-03-25T15:45:24.521Z
p03,auditory,experimental,8,box,"box",1,1203,555,1758,2026-03-25T15:45:28.286Z
p03,auditory,experimental,9,pen,"pen",1,1764,486,2250,2026-03-25T15:45:32.543Z
p03,auditory,experimental,10,top,"top",1,1277,575,1852,2026-03-25T15:45:36.402Z
p03,auditory,experimental,11,map,"map",1,1176,472,1647,2026-03-25T15:45:40.055Z
p03,auditory,experimental,12,bed,"bed",1,1359,1123,2482,2026-03-25T15:45:44.546Z
p03,auditory,experimental,13,log,"log",1,1390,529,1920,2026-03-25T15:45:48.482Z
p03,auditory,experimental,14,fin,"fin",1,2023,516,2539,2026-03-25T15:45:53.036Z
p03,auditory,experimental,15,jam,"jam",1,1352,479,1831,2026-03-25T15:45:56.881Z
p03,auditory,experimental,16,net,"net",1,1254,348,1602,2026-03-25T15:46:00.490Z
p03,auditory,experimental,17,pin,"pin",1,1245,596,1841,2026-03-25T15:46:04.342Z
p03,auditory,experimental,18,rug,"rug",1,1120,676,1796,2026-03-25T15:46:08.160Z
p03,auditory,experimental,19,van,"van",1,2039,1222,3261,2026-03-25T15:46:13.432Z
p03,auditory,experimental,20,zip,"zip",1,3231,534,3765,2026-03-25T15:46:19.216Z
