participantId,condition,phase,trialIndex,targetWord,typedWord,accuracy,reactionTimeMs,typingTimeMs,totalTimeMs,timestamp
p02,auditory,control,1,cat,"cat",1,196,302,498,2026-03-25T14:11:28.268Z
p02,auditory,control,2,dog,"dog",1,154,194,348,2026-03-25T14:11:30.622Z
p02,auditory,control,3,run,"run",1,1065,531,1596,2026-03-25T14:11:34.229Z
p02,auditory,control,4,hat,"hat",1,1075,250,1325,2026-03-25T14:11:37.561Z
p02,auditory,control,5,sun,"sun",1,1093,426,1519,2026-03-25T14:11:41.094Z
p02,auditory,experimental,6,cup,"cup",1,1192,416,1607,2026-03-25T14:11:44.708Z
p02,auditory,experimental,7,red,"red",1,1135,271,1406,2026-03-25T14:11:48.122Z
p02,auditory,experimental,8,box,"box",1,1176,582,1757,2026-03-25T14:11:51.886Z
p02,auditory,experimental,9,pen,"pen",1,1187,295,1482,2026-03-25T14:11:55.375Z
p02,auditory,experimental,10,top,"top",1,1394,434,1828,2026-03-25T14:11:59.215Z
p02,auditory,experimental,11,map,"map",1,1134,397,1531,2026-03-25T14:12:02.758Z
p02,auditory,experimental,12,bed,"bed",1,1279,163,1442,2026-03-25T14:12:06.213Z
p02,auditory,experimental,13,log,"log",1,1136,340,1476,2026-03-25T14:12:09.698Z
p02,auditory,experimental,14,fin,"fin",1,1226,325,1551,2026-03-25T14:12:13.255Z
p02,auditory,experimental,15,jam,"jam",1,1124,256,1381,2026-03-25T14:12:16.652Z
p02,auditory,experimental,16,net,"net",1,1155,298,1454,2026-03-25T14:12:20.112Z
p02,auditory,experimental,17,pin,"pin",1,1162,404,1567,2026-03-25T14:12:23.691Z
p02,auditory,experimental,18,rug,"rug",1,1284,125,1409,2026-03-25T14:12:27.110Z
p02,auditory,experimental,19,van,"van",1,1513,822,2335,2026-03-25T14:12:31.465Z
p02,auditory,experimental,20,zip,"zip",1,1239,376,1614,2026-03-25T14:12:35.092Z
