participantId,condition,phase,trialIndex,targetWord,typedWord,accuracy,reactionTimeMs,typingTimeMs,totalTimeMs,timestamp
p26,visual,control,1,cat,"cat",1,902,918,1820,2026-04-02T21:53:42.405Z
p26,visual,control,2,dog,"dog",1,589,457,1047,2026-04-02T21:53:45.465Z
p26,visual,control,3,run,"run",1,673,318,991,2026-04-02T21:53:48.466Z
p26,visual,control,4,hat,"hat",1,803,438,1241,2026-04-02T21:53:51.717Z
p26,visual,control,5,sun,"sun",1,681,351,1032,2026-04-02T21:53:54.757Z
p26,visual,experimental,6,cup,"cup",1,725,559,1284,2026-04-02T21:53:58.052Z
p26,visual,experimental,7,red,"red",1,740,435,1175,2026-04-02T21:54:01.240Z
p26,visual,experimental,8,box,"vox",0,638,371,1009,2026-04-02T21:54:04.260Z
p26,visual,experimental,9,pen,"pen",1,639,1341,1980,2026-04-02T21:54:08.247Z
p26,visual,experimental,10,top,"top",1,692,571,1262,2026-04-02T21:54:11.520Z
p26,visual,experimental,11,map,"map",1,649,380,1029,2026-04-02T21:54:14.570Z
p26,visual,experimental,12,bed,"bed",1,626,338,964,2026-04-02T21:54:17.546Z
p26,visual,experimental,13,log,"loh",0,1077,453,1530,2026-04-02T21:54:21.088Z
p26,visual,experimental,14,fin,"fin",1,581,307,888,2026-04-02T21:54:23.988Z
p26,visual,experimental,15,jam,"jam",1,684,507,1190,2026-04-02T21:54:27.190Z
p26,visual,experimental,16,net,"ney",0,649,408,1058,2026-04-02T21:54:30.255Z
p26,visual,experimental,17,pin,"pin",1,673,399,1072,2026-04-02T21:54:33.337Z
p26,visual,experimental,18,rug,"rug",1,611,440,1051,2026-04-02T21:54:36.402Z
p26,visual,experimental,19,van,"van",1,680,1468,2147,2026-04-02T21:54:40.559Z
p26,visual,experimental,20,zip,"zip",1,701,395,1095,2026-04-02T21:54:43.669Z
